precio,tipo_inmueble,alcaldia,estado,m2,recamaras,banos,estacionamientos,url,fuente,precio_por_m2
42000.0,departamento,Miguel Hidalgo,Ciudad de México,77.0,2.0,2.0,,https://www.nuroa.com.mx/adform/2480000779540091449?click_type=1&pos=1&listingId=2480000779540091449&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e5115-eba9-740e-977d-effe17316a85%2526aggregator%253Dmitula%2526utm_content%253D019e5115-eba9-740e-977d-effe17316a85_payment&searchType=2&page=1&seo_link_id=1406135211&section=26&t_sec=26&sectionType=2&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,545.4545454545455
33000.0,departamento,Miguel Hidalgo,Ciudad de México,110.0,2.0,1.0,,https://www.nuroa.com.mx/adform/6270000771504546659?click_type=1&pos=2&listingId=6270000771504546659&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D01935096-317e-7bbb-8df7-fe4ee5fbf292%2526aggregator%253Dmitula%2526utm_content%253D01935096-317e-7bbb-8df7-fe4ee5fbf292_payment&searchType=2&page=1&seo_link_id=1406135211&section=26&t_sec=26&sectionType=2&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,300.0
48000.0,departamento,Miguel Hidalgo,Ciudad de México,150.0,3.0,3.0,,https://www.nuroa.com.mx/adform/8720000781181767060?click_type=0&pos=1&listingId=8720000781181767060&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019eb442-660e-72a9-a57e-5f0459aeb30c%2526aggregator%253Dmitula%2526utm_content%253D019eb442-660e-72a9-a57e-5f0459aeb30c_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,320.0
24000.0,departamento,Miguel Hidalgo,Ciudad de México,63.0,1.0,1.0,,https://www.nuroa.com.mx/adform/8960000781354306580?click_type=0&pos=2&listingId=8960000781354306580&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e950b-8189-7010-be7a-fa12884db9c5%2526aggregator%253Dmitula%2526utm_content%253D019e950b-8189-7010-be7a-fa12884db9c5_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,380.95238095238096
33000.0,departamento,Miguel Hidalgo,Ciudad de México,88.0,2.0,2.0,1.0,https://www.nuroa.com.mx/adform/4450000781095166324?click_type=0&pos=3&listingId=4450000781095166324&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e85d5-ba08-79be-a30d-c18c8ffc9fe9%2526aggregator%253Dmitula%2526utm_content%253D019e85d5-ba08-79be-a30d-c18c8ffc9fe9_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,375.0
74000.0,departamento,Miguel Hidalgo,Ciudad de México,144.0,3.0,3.0,,https://www.nuroa.com.mx/adform/5280000779799172409?click_type=0&pos=4&listingId=5280000779799172409&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e60e3-890e-74ba-96e1-5754b5f2448d%2526aggregator%253Dmitula%2526utm_content%253D019e60e3-890e-74ba-96e1-5754b5f2448d_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,513.8888888888889
35000.0,departamento,Miguel Hidalgo,Ciudad de México,96.0,2.0,2.0,,https://www.nuroa.com.mx/adform/2090000781095205338?click_type=0&pos=5&listingId=2090000781095205338&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019eae5f-4750-73c9-96da-032b8a96ffa9%2526aggregator%253Dmitula%2526utm_content%253D019eae5f-4750-73c9-96da-032b8a96ffa9_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,364.5833333333333
35000.0,departamento,Miguel Hidalgo,Ciudad de México,80.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/5790000777379801280?click_type=0&pos=6&listingId=5790000777379801280&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019dd175-1343-732b-a187-7f8338f19ddd%2526aggregator%253Dmitula%2526utm_content%253D019dd175-1343-732b-a187-7f8338f19ddd_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,437.5
38500.0,departamento,Miguel Hidalgo,Ciudad de México,109.0,3.0,2.0,1.0,https://www.nuroa.com.mx/adform/7490000780404048528?click_type=0&pos=7&listingId=7490000780404048528&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019d651e-11b9-76cf-89f5-aedaedf6e633%2526aggregator%253Dmitula%2526utm_content%253D019d651e-11b9-76cf-89f5-aedaedf6e633_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,353.2110091743119
43600.0,departamento,Miguel Hidalgo,Ciudad de México,120.0,2.0,2.0,,https://www.nuroa.com.mx/adform/5060000780663438869?click_type=0&pos=8&listingId=5060000780663438869&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e9555-b87d-730d-a28f-57c382e00663%2526aggregator%253Dmitula%2526utm_content%253D019e9555-b87d-730d-a28f-57c382e00663_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,363.3333333333333
74990.0,departamento,Miguel Hidalgo,Ciudad de México,144.0,3.0,3.0,,https://www.nuroa.com.mx/adform/7040002780749485239?click_type=0&pos=10&listingId=7040002780749485239&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019db37b-0e4f-720b-a49c-010fe07f4f7f%2526aggregator%253Dmitula%2526utm_content%253D019db37b-0e4f-720b-a49c-010fe07f4f7f_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,520.7638888888889
25000.0,loft,Miguel Hidalgo,Ciudad de México,60.0,,1.0,,https://www.nuroa.com.mx/adform/2170000779734590184?click_type=0&pos=11&listingId=2170000779734590184&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D0198ed6e-93a5-7585-b363-0b2cd459f754%2526aggregator%253Dmitula%2526utm_content%253D0198ed6e-93a5-7585-b363-0b2cd459f754_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,416.6666666666667
17500.0,departamento,Miguel Hidalgo,Ciudad de México,90.0,1.0,1.0,,https://www.nuroa.com.mx/adform/4030000780663068826?click_type=0&pos=13&listingId=4030000780663068826&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e94b5-4df0-7786-af33-f7d0d2516117%2526aggregator%253Dmitula%2526utm_content%253D019e94b5-4df0-7786-af33-f7d0d2516117_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,194.44444444444446
28000.0,estudio,Miguel Hidalgo,Ciudad de México,43.0,,1.0,,https://www.nuroa.com.mx/adform/7800000780663308946?click_type=0&pos=14&listingId=7800000780663308946&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019475f1-9d3c-7f61-b91f-65b95739719f%2526aggregator%253Dmitula%2526utm_content%253D019475f1-9d3c-7f61-b91f-65b95739719f_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,651.1627906976744
31000.0,departamento,Miguel Hidalgo,Ciudad de México,100.0,3.0,2.0,,https://www.nuroa.com.mx/adform/6460000780425702174?click_type=0&pos=15&listingId=6460000780425702174&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e8859-2664-74c0-911a-32db8825e157%2526aggregator%253Dmitula%2526utm_content%253D019e8859-2664-74c0-911a-32db8825e157_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,310.0
22600.0,departamento,Miguel Hidalgo,Ciudad de México,58.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/5750000780576863415?click_type=0&pos=16&listingId=5750000780576863415&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e905e-c066-758c-96cc-af73fc3182b4%2526aggregator%253Dmitula%2526utm_content%253D019e905e-c066-758c-96cc-af73fc3182b4_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,389.6551724137931
33800.0,departamento,Miguel Hidalgo,Ciudad de México,67.0,1.0,1.0,,https://www.nuroa.com.mx/adform/6170000777466291294?click_type=0&pos=17&listingId=6170000777466291294&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019dd6cb-44fe-7539-ad46-3fbc5f1090dc%2526aggregator%253Dmitula%2526utm_content%253D019dd6cb-44fe-7539-ad46-3fbc5f1090dc_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,504.4776119402985
48000.0,departamento,Miguel Hidalgo,Ciudad de México,130.0,2.0,2.0,,https://www.nuroa.com.mx/adform/1510000779539725417?click_type=0&pos=19&listingId=1510000779539725417&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e51da-3770-716c-b3bc-67d5dda3c0d1%2526aggregator%253Dmitula%2526utm_content%253D019e51da-3770-716c-b3bc-67d5dda3c0d1_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,369.2307692307692
33000.0,departamento,Miguel Hidalgo,Ciudad de México,48.0,1.0,1.0,,https://www.nuroa.com.mx/adform/7390002777725671387?click_type=0&pos=20&listingId=7390002777725671387&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019475fe-8191-7f2f-ba83-6b8f60bfe4c1%2526aggregator%253Dmitula%2526utm_content%253D019475fe-8191-7f2f-ba83-6b8f60bfe4c1_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,687.5
65000.0,departamento,Miguel Hidalgo,Ciudad de México,200.0,3.0,2.0,1.0,https://www.nuroa.com.mx/adform/1760001779971786159?click_type=0&pos=21&listingId=1760001779971786159&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D58fbe2c6-74a6-4171-b46a-f1a1d1e57fc9%2526aggregator%253Dmitula%2526utm_content%253D58fbe2c6-74a6-4171-b46a-f1a1d1e57fc9_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,325.0
43000.0,departamento,Miguel Hidalgo,Ciudad de México,112.0,2.0,2.0,,https://www.nuroa.com.mx/adform/5570001779972146962?click_type=0&pos=22&listingId=5570001779972146962&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019cc471-b9b7-7cb5-b022-38f03267f8b6%2526aggregator%253Dmitula%2526utm_content%253D019cc471-b9b7-7cb5-b022-38f03267f8b6_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,383.92857142857144
36000.0,departamento,Miguel Hidalgo,Ciudad de México,70.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/6760000779280518495?click_type=0&pos=23&listingId=6760000779280518495&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e427b-0157-76c6-a7ba-16391c7b4e08%2526aggregator%253Dmitula%2526utm_content%253D019e427b-0157-76c6-a7ba-16391c7b4e08_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,514.2857142857143
13000.0,departamento,Miguel Hidalgo,Ciudad de México,30.0,1.0,1.0,1.0,https://www.nuroa.com.mx/adform/3130000779540091527?click_type=0&pos=24&listingId=3130000779540091527&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e51c0-83ff-704e-86ca-701d8a5277c2%2526aggregator%253Dmitula%2526utm_content%253D019e51c0-83ff-704e-86ca-701d8a5277c2_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,433.3333333333333
20000.0,loft,Miguel Hidalgo,Ciudad de México,34.0,,1.0,,https://www.nuroa.com.mx/adform/1590000779194228624?click_type=0&pos=25&listingId=1590000779194228624&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D0198ed66-cd70-7779-a9ea-e00e05f35ced%2526aggregator%253Dmitula%2526utm_content%253D0198ed66-cd70-7779-a9ea-e00e05f35ced_payment&searchType=2&page=1&seo_link_id=1406135211&section=1&t_sec=1&sectionType=1&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,588.2352941176471
60000.0,departamento,Miguel Hidalgo,Ciudad de México,120.0,2.0,3.0,,https://www.nuroa.com.mx/adform/4390000780576959179?click_type=1&pos=3&listingId=4390000780576959179&siteStrategyKey=https%3A%2F%2Fwww.nuroa.com.mx&url=https%253A%252F%252Fwww.icasas.mx%252FaggregatorDetail%253FadId%253D019e9047-a437-7293-9e99-e3ee368caa45%2526aggregator%253Dmitula%2526utm_content%253D019e9047-a437-7293-9e99-e3ee368caa45_payment&searchType=2&page=1&seo_link_id=1406135211&section=27&t_sec=27&sectionType=2&pageViewId=36d0fe68-2368-4eea-b6f8-a9eb348b3764&t_pvid=36d0fe68-2368-4eea-b6f8-a9eb348b3764&userAgent=Mozilla%2F5.0+%28Macintosh%3B+Intel+Mac+OS+X+10_15_7%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Version%2F17.4+Safari%2F605.1.15&browser=1&isHuman=true&userIp=189.226.196.225&what=departamento+miguel+hidalgo&search_terms=departamento+miguel+hidalgo&origin=2&t_or=2&splitTestId=0,nuroa,500.0
